#! FIELDS d2 file.free der_d2
#! SET min_d2 5.6
#! SET max_d2 12
#! SET nbins_d2  101
#! SET periodic_d2 false
    5.600000000    0.887718875    0.765307217
    5.664000000    0.931146840    0.569643968
    5.728000000    0.958138768    0.260822294
    5.792000000    0.963375160   -0.105213583
    5.856000000    0.944559791   -0.481052890
    5.920000000    0.902717250   -0.815039061
    5.984000000    0.841699622   -1.076962226
    6.048000000    0.766902153   -1.244829494
    6.112000000    0.684553200   -1.316653511
    6.176000000    0.600440973   -1.298097843
    6.240000000    0.519904992   -1.208651962
    6.304000000    0.446642498   -1.076613731
    6.368000000    0.382194918   -0.937848182
    6.432000000    0.326059498   -0.819828805
    6.496000000    0.276421342   -0.738800346
    6.560000000    0.230790637   -0.695960254
    6.624000000    0.186731972   -0.682775130
    6.688000000    0.143245478   -0.676597071
    6.752000000    0.100436963   -0.652695304
    6.816000000    0.060519460   -0.582121255
    6.880000000    0.027127463   -0.445141727
    6.944000000    0.005128812   -0.225495083
    7.008000000    0.000000000    0.083858514
    7.072000000    0.017483319    0.471632577
    7.136000000    0.060969648    0.891314964
    7.200000000    0.131319792    1.302793764
    7.264000000    0.226042730    1.646248957
    7.328000000    0.339650826    1.880520399
    7.392000000    0.463587832    1.966119746
    7.456000000    0.587495659    1.876014674
    7.520000000    0.699968874    1.607534572
    7.584000000    0.790038113    1.185892121
    7.648000000    0.849275780    0.649400927
    7.712000000    0.871962092    0.054324101
    7.776000000    0.856231847   -0.539948044
    7.840000000    0.804194281   -1.067837018
    7.904000000    0.722505210   -1.457792749
    7.968000000    0.621372330   -1.669244961
    8.032000000    0.513502814   -1.666852526
    8.096000000    0.412516715   -1.454977496
    8.160000000    0.331852752   -1.033878937
    8.224000000    0.284065561   -0.435175832
    8.288000000    0.278934092    0.291002745
    8.352000000    0.322604904    1.081283965
    8.416000000    0.417430191    1.877131436
    8.480000000    0.561689549    2.614089501
    8.544000000    0.749871163    3.242985302
    8.608000000    0.973390285    3.711905347
    8.672000000    1.220643707    3.980412643
    8.736000000    1.478180058    4.028759631
    8.800000000    1.731409533    3.841601242
    8.864000000    1.965199056    3.431261820
    8.928000000    2.166571565    2.826255279
    8.992000000    2.323663289    2.060940228
    9.056000000    2.427967792    1.182018304
    9.120000000    2.473782214    0.242507206
    9.184000000    2.458932942   -0.700618789
    9.248000000    2.385213959   -1.587938222
    9.312000000    2.258362985   -2.353639257
    9.376000000    2.087180310   -2.965902693
    9.440000000    1.883048094   -3.377107055
    9.504000000    1.659823871   -3.562949144
    9.568000000    1.431723068   -3.528171654
    9.632000000    1.212972085   -3.273456167
    9.696000000    1.016739300   -2.828831861
    9.760000000    0.854355504   -2.225400286
    9.824000000    0.734094966   -1.514679478
    9.888000000    0.661421772   -0.756258341
    9.952000000    0.636741193   -0.025479871
   10.016000000    0.656529496    0.627030980
   10.080000000    0.713841460    1.137991597
   10.144000000    0.798575439    1.474812543
   10.208000000    0.898115221    1.598813430
   10.272000000    0.998549242    1.502773811
   10.336000000    1.086260864    1.206817034
   10.400000000    1.149443566    0.746626019
   10.464000000    1.179419579    0.173698599
   10.528000000    1.171240528   -0.430438801
   10.592000000    1.124663401   -1.012372075
   10.656000000    1.044316302   -1.469241720
   10.720000000    0.940801813   -1.730790246
   10.784000000    0.827868120   -1.762419425
   10.848000000    0.720583682   -1.550525357
   10.912000000    0.634072470   -1.115807625
   10.976000000    0.581394005   -0.507325154
   11.040000000    0.571429774    0.206163831
   11.104000000    0.607915298    0.925431660
   11.168000000    0.687666712    1.542216218
   11.232000000    0.801037421    1.961940402
   11.296000000    0.933109923    2.115818869
   11.360000000    1.065247967    1.962235741
   11.424000000    1.177984172    1.514232357
   11.488000000    1.253748810    0.820013829
   11.552000000    1.280029642   -0.009518478
   11.616000000    1.252305091   -0.844571528
   11.680000000    1.175631882   -1.508071325
   11.744000000    1.066163291   -1.847261094
   11.808000000    0.948970808   -1.726805931
   11.872000000    0.857028046   -1.048023648
   11.936000000    0.827634425    0.230249234
   12.000000000    0.898961467    2.091296091
