#! FIELDS d2 file.free der_d2
#! SET min_d2 5.6
#! SET max_d2 12
#! SET nbins_d2  101
#! SET periodic_d2 false
    5.600000000    0.749890577   -1.060039969
    5.664000000    0.686099849   -0.929049953
    5.728000000    0.631322012   -0.779648494
    5.792000000    0.587017561   -0.603125245
    5.856000000    0.554318731   -0.417372563
    5.920000000    0.533342829   -0.241319051
    5.984000000    0.523001563   -0.088720905
    6.048000000    0.520965183    0.017215371
    6.112000000    0.523981125    0.064759918
    6.176000000    0.527419913    0.032504654
    6.240000000    0.526525301   -0.070703502
    6.304000000    0.517206558   -0.225270425
    6.368000000    0.497096009   -0.401403639
    6.432000000    0.466021723   -0.563312152
    6.496000000    0.426135109   -0.672853763
    6.560000000    0.381933429   -0.693063760
    6.624000000    0.339235420   -0.622290659
    6.688000000    0.304785151   -0.437527628
    6.752000000    0.285062641   -0.163703294
    6.816000000    0.285413850    0.182503246
    6.880000000    0.308887793    0.555881003
    6.944000000    0.357069937    0.946012686
    7.008000000    0.428958427    1.287888958
    7.072000000    0.520062336    1.542738352
    7.136000000    0.623885526    1.679611081
    7.200000000    0.732212637    1.683720420
    7.264000000    0.836458484    1.551892653
    7.328000000    0.928329700    1.299253388
    7.392000000    1.000441125    0.940090842
    7.456000000    1.047052693    0.511849443
    7.520000000    1.065449785    0.060322751
    7.584000000    1.055086840   -0.378718013
    7.648000000    1.018393111   -0.753855805
    7.712000000    0.960900568   -1.023164981
    7.776000000    0.890155221   -1.158805667
    7.840000000    0.816300639   -1.123274349
    7.904000000    0.750226655   -0.912603703
    7.968000000    0.703003615   -0.535734772
    8.032000000    0.684721620   -0.017397503
    8.096000000    0.702728489    0.588498059
    8.160000000    0.760833906    1.224284054
    8.224000000    0.858657223    1.818203363
    8.288000000    0.991391041    2.303747733
    8.352000000    1.150247192    2.629599050
    8.416000000    1.323568977    2.751400969
    8.480000000    1.497805298    2.655848945
    8.544000000    1.659120720    2.352431612
    8.608000000    1.794985431    1.868239048
    8.672000000    1.895328283    1.252038745
    8.736000000    1.953694078    0.564882634
    8.800000000    1.967209387   -0.139858198
    8.864000000    1.936608958   -0.803821984
    8.928000000    1.866073644   -1.382618009
    8.992000000    1.761718996   -1.856656966
    9.056000000    1.631443127   -2.191142705
    9.120000000    1.483967544   -2.396834981
    9.184000000    1.327715423   -2.464664267
    9.248000000    1.170849621   -2.418706315
    9.312000000    1.020141346   -2.278486534
    9.376000000    0.881054980   -2.057977104
    9.440000000    0.757422140   -1.800030904
    9.504000000    0.651079730   -1.520923221
    9.568000000    0.562996016   -1.234303099
    9.632000000    0.492730656   -0.965138040
    9.696000000    0.438705656   -0.730042118
    9.760000000    0.398987699   -0.521272638
    9.824000000    0.371108270   -0.358362418
    9.888000000    0.352088334   -0.243446371
    9.952000000    0.339107437   -0.171002640
   10.016000000    0.329541842   -0.134825601
   10.080000000    0.321095990   -0.134461180
   10.144000000    0.311827805   -0.161140567
   10.208000000    0.299979050   -0.210335964
   10.272000000    0.284124867   -0.286941604
   10.336000000    0.262934344   -0.376635535
   10.400000000    0.235837074   -0.467976148
   10.464000000    0.203193033   -0.551198016
   10.528000000    0.165786186   -0.613812619
   10.592000000    0.125310682   -0.647531815
   10.656000000    0.084375179   -0.623327399
   10.720000000    0.047005416   -0.532488603
   10.784000000    0.017545403   -0.373217804
   10.848000000    0.000677911   -0.144157726
   10.912000000    0.000000000    0.129009184
   10.976000000    0.018240316    0.444422160
   11.040000000    0.057090870    0.767512607
   11.104000000    0.116203350    1.072739262
   11.168000000    0.193266480    1.320512211
   11.232000000    0.283334668    1.475923633
   11.296000000    0.379666140    1.513290298
   11.360000000    0.474180308    1.417742760
   11.424000000    0.558350989    1.193001846
   11.488000000    0.624484485    0.860157049
   11.552000000    0.667188791    0.469219408
   11.616000000    0.684649091    0.082330184
   11.680000000    0.679682226   -0.214083481
   11.744000000    0.661292489   -0.321009609
   11.808000000    0.644716121   -0.142827967
   11.872000000    0.651091047    0.409624838
   11.936000000    0.706509307    1.397328166
   12.000000000    0.839817423    2.847746916
